branch_i,branch_j,tree_distance,memory_divergence,observation_count_distance,magnitude,real,imag,phase,suppressed
b0.0.0.1.0,b0.0.1.0.3,6,2,0,6.882912637281582e-06,6.826739108843567e-06,-8.775645345136994e-07,-0.12784699707906638,True
b0.0.0.1.0,b0.0.1.0.4,6,2,0,5.241680244089883e-06,5.020874965237705e-06,-1.5053326425516243e-06,-0.29128688103799627,True
b0.0.0.1.0,b0.0.1.1.0,6,0,0,9.2386216824136e-05,9.216199089704797e-05,-6.432767131547498e-06,-0.06968546418890446,True
b0.0.0.1.0,b0.0.1.1.1,6,0,0,8.225591966249219e-05,8.145833195573668e-05,-1.1427006366996483e-05,-0.13937092837780887,True
b0.0.0.1.0,b0.0.1.1.2,6,1,1,1.3841707385273797e-05,1.3667853142406362e-05,-2.1869279405494126e-06,-0.15866035841833678,True
b0.0.0.1.0,b0.0.1.1.3,6,1,1,1.297337876390039e-05,1.272109607832929e-05,-2.546030462806128e-06,-0.19753246126797078,True
b0.0.0.1.0,b0.0.1.1.4,6,1,1,9.879873063838498e-06,9.243153273872718e-06,-3.4894138925122584e-06,-0.36097234522690064,True
b0.0.0.1.0,b0.0.1.2.0,6,2,0,7.343596792899919e-06,7.3145480554787595e-06,-6.525339843884572e-07,-0.08897489422943239,True
b0.0.0.1.0,b0.0.1.2.1,6,2,0,6.5383596016316285e-06,6.456236672248939e-06,-1.033031612370333e-06,-0.15866035841833678,True
b0.0.0.1.0,b0.0.1.2.2,6,3,1,1.1002498149291049e-06,1.08287541065117e-06,-1.9475754223800822e-07,-0.1779497884588647,True
b0.0.0.1.0,b0.0.1.2.3,6,3,1,1.0312280982888467e-06,1.0070830031692481e-06,-2.2184502570046422e-07,-0.21682189130849872,True
b0.0.0.1.0,b0.0.1.2.4,6,3,1,7.85331477356349e-07,7.292332912756196e-07,-2.914864254507111e-07,-0.38026177526742855,True
b0.0.0.1.0,b0.0.1.3.0,6,1,1,1.2231834161795509e-05,1.1901738528478552e-05,-2.8224788681931363e-06,-0.23284699707906642,True
b0.0.0.1.0,b0.0.1.3.1,6,1,1,1.0890593886454321e-05,1.0395997924397755e-05,-3.244728394734111e-06,-0.30253246126797073,True
b0.0.0.1.0,b0.0.1.3.2,6,2,0,4.981596492168648e-06,4.72584499932051e-06,-1.5756562611129076e-06,-0.32182189130849864,True
b0.0.0.1.0,b0.0.1.3.3,6,2,0,4.669087153986461e-06,4.3686413037133555e-06,-1.647831305386282e-06,-0.36069399415813275,True
b0.0.0.1.0,b0.0.1.3.4,6,2,0,3.5557420503089065e-06,3.0784111607896514e-06,-1.7795185454107236e-06,-0.5241338781170625,True
b0.0.0.1.0,b0.0.1.4.0,6,2,0,6.2441317594638155e-06,6.136100284336917e-06,-1.15648377857413e-06,-0.1862868810379962,True
b0.0.0.1.0,b0.0.1.4.1,6,2,0,5.559452676216617e-06,5.378312191144727e-06,-1.4075766528598419e-06,-0.2559723452269006,True
b0.0.0.1.0,b0.0.1.4.2,6,3,1,9.355231511873444e-07,9.003045218363076e-07,-2.5427413232296447e-07,-0.2752617752674285,True
b0.0.0.1.0,b0.0.1.4.3,6,3,1,8.768351941656792e-07,8.339267037097644e-07,-2.7093580525159657e-07,-0.31413387811706245,True
b0.0.0.1.0,b0.0.1.4.4,6,3,1,6.677536032763293e-07,5.930404536199418e-07,-3.0691675591074357e-07,-0.47757376207599234,True
b0.0.0.1.0,b0.0.2.0.0,6,2,0,8.248003649605369e-06,8.246469229877835e-06,-1.5908942322338588e-07,-0.019289430040527987,True
b0.0.0.1.0,b0.0.2.0.1,6,2,0,7.343596792899919e-06,7.3145480554787595e-06,-6.525339843884572e-07,-0.08897489422943239,True
b0.0.0.1.0,b0.0.2.0.2,6,3,1,1.2357520088503263e-06,1.2285168541064747e-06,-1.335266510998747e-07,-0.10826432426996037,True
b0.0.0.1.0,b0.0.2.0.3,6,3,1,1.15822986448351e-06,1.1457151332933485e-06,-1.698035698214099e-07,-0.14713642711959432,True
b0.0.0.1.0,b0.0.2.0.4,6,3,1,8.820496378079698e-07,8.398502689260008e-07,-2.695609195378569e-07,-0.3105763110785242,True
b0.0.0.1.0,b0.0.2.1.0,6,3,1,1.2761257738122607e-06,1.2710778601583292e-06,-1.133934037026134e-07,-0.08897489422943239,True
b0.0.0.1.0,b0.0.2.1.1,6,3,1,1.1361965316726096e-06,1.1219257063860773e-06,-1.795139769905644e-07,-0.15866035841833678,True
b0.0.0.1.0,b0.0.2.1.2,6,4,2,1.9119474912085297e-07,1.8817553037437394e-07,-3.3843786131415315e-08,-0.1779497884588647,True
b0.0.0.1.0,b0.0.2.1.3,6,4,2,1.792005732365561e-07,1.7500478484263736e-07,-3.855088495083501e-08,-0.21682189130849872,True
b0.0.0.1.0,b0.0.2.1.4,6,4,2,1.364701477359767e-07,1.2672174472031148e-07,-5.065274561284425e-08,-0.38026177526742855,True
b0.0.0.1.0,b0.0.2.2.0,6,3,1,1.2357520088503263e-06,1.2285168541064747e-06,-1.3352665109987464e-07,-0.10826432426996031,True
b0.0.0.1.0,b0.0.2.2.1,6,3,1,1.1002498149291049e-06,1.08287541065117e-06,-1.9475754223800822e-07,-0.1779497884588647,True
b0.0.0.1.0,b0.0.2.2.2,6,4,2,1.8514577493557254e-07,1.8155604363481343e-07,-3.628168954400277e-08,-0.19723921849939263,True
b0.0.0.1.0,b0.0.2.2.3,6,4,2,1.7353106794689877e-07,1.6871644455540928e-07,-4.0593015154983306e-08,-0.23611132134902668,True
b0.0.0.1.0,b0.0.2.2.4,6,4,2,1.321525375269509e-07,1.21743631467163e-07,-5.1407989379081614e-08,-0.39955120530795646,True
b0.0.0.1.0,b0.0.2.3.0,6,2,0,5.59510920969872e-06,5.418201090499332e-06,-1.395830939393192e-06,-0.25213642711959433,True
b0.0.0.1.0,b0.0.2.3.1,6,2,0,4.981596492168648e-06,4.72584499932051e-06,-1.5756562611129076e-06,-0.32182189130849864,True
b0.0.0.1.0,b0.0.2.3.2,6,3,1,8.382837519662067e-07,7.899847527929893e-07,-2.804349107460415e-07,-0.3411113213490266,True
b0.0.0.1.0,b0.0.2.3.3,6,3,1,7.856958916391661e-07,7.296528194800133e-07,-2.914185944025043e-07,-0.37998342419866066,True
b0.0.0.1.0,b0.0.2.3.4,6,3,1,5.983464922626359e-07,5.121508584798337e-07,-3.0938652679354027e-07,-0.5434233081575904,True
b0.0.0.1.0,b0.0.2.4.0,6,3,1,1.0507382939030447e-06,1.028613427143285e-06,-2.1448864719333553e-07,-0.20557631107852412,True
b0.0.0.1.0,b0.0.2.4.1,6,3,1,9.355231511873444e-07,9.003045218363076e-07,-2.5427413232296447e-07,-0.2752617752674285,True
b0.0.0.1.0,b0.0.2.4.2,6,4,2,1.574262103447029e-07,1.5064626151106117e-07,-4.570246816349874e-08,-0.2945512053079564,True
b0.0.0.1.0,b0.0.2.4.3,6,4,2,1.4755042837707592e-07,1.3942445788310483e-07,-4.829026256152413e-08,-0.33342330815759036,True
b0.0.0.1.0,b0.0.2.4.4,6,4,2,1.1236698853940108e-07,9.8779809123586e-08,-5.356201473919561e-08,-0.49686319211652025,True
b0.0.0.1.0,b0.0.3.0.0,6,1,1,1.63656455000824e-05,1.633797274480299e-05,-9.513144718976359e-07,-0.05816153289016199,True
b0.0.0.1.0,b0.0.3.0.1,6,1,1,1.4571126167468698e-05,1.4452206806832228e-05,-1.8578041341441957e-06,-0.12784699707906638,True
b0.0.0.1.0,b0.0.3.0.2,6,2,0,6.6651526775865605e-06,6.593135371990165e-06,-9.771520772896112e-07,-0.14713642711959432,True
b0.0.0.1.0,b0.0.3.0.3,6,2,0,6.247029199414397e-06,6.139269414910967e-06,-1.1553115897777657e-06,-0.18600852996922831,True
b0.0.0.1.0,b0.0.3.0.4,6,2,0,4.757423385189987e-06,4.469892839525757e-06,-1.6288447651967702e-06,-0.3494484139281581,True
b0.0.0.1.0,b0.0.3.1.0,6,0,0,8.38510416357325e-05,8.316670796478498e-05,-1.0690924641840693e-05,-0.12784699707906633,True
b0.0.0.1.0,b0.0.3.1.1,6,0,0,7.465664015157709e-05,7.320485353407973e-05,-1.4651393714456246e-05,-0.19753246126797072,True
b0.0.0.1.0,b0.0.3.1.2,6,1,1,1.2562930079511601e-05,1.226878260403648e-05,-2.7026256858080106e-06,-0.21682189130849863,True
b0.0.0.1.0,b0.0.3.1.3,6,1,1,1.1774822698484413e-05,1.1391999731626945e-05,-2.978051660961467e-06,-0.2556939941581326,True
b0.0.0.1.0,b0.0.3.1.4,6,1,1,8.967113018694837e-06,8.190935569965528e-06,-3.649341088295244e-06,-0.4191338781170625,True
b0.0.0.1.0,b0.0.3.2.0,6,2,0,6.6651526775865605e-06,6.593135371990165e-06,-9.771520772896116e-07,-0.14713642711959438,True
b0.0.0.1.0,b0.0.3.2.1,6,2,0,5.934307973985297e-06,5.7953625449976414e-06,-1.2766299785544516e-06,-0.21682189130849877,True
b0.0.0.1.0,b0.0.3.2.2,6,3,1,9.98602347977356e-07,9.708961033247307e-07,-2.3359667363800811e-07,-0.23611132134902668,True
b0.0.0.1.0,b0.0.3.2.3,6,3,1,9.359572583230299e-07,9.007930620341557e-07,-2.5414139528753026e-07,-0.2749834241986608,True
b0.0.0.1.0,b0.0.3.2.4,6,3,1,7.127779951311405e-07,6.453649589041084e-07,-3.025831128167376e-07,-0.4384233081575905,True
b0.0.0.1.0,b0.0.3.3.0,6,1,1,1.1101786292802689e-05,1.0635011653065154e-05,-3.1853078391624948e-06,-0.29100852996922827,True
b0.0.0.1.0,b0.0.3.3.1,6,1,1,9.884457582555362e-06,9.248413712535989e-06,-3.488458900877644e-06,-0.36069399415813275,True
b0.0.0.1.0,b0.0.3.3.2,6,2,0,4.521367680553453e-06,4.19886206753481e-06,-1.6769982231864796e-06,-0.37998342419866066,True
b0.0.0.1.0,b0.0.3.3.3,6,2,0,4.2377297697452695e-06,3.871399275015059e-06,-1.7235490288350287e-06,-0.4188555270482946,True
b0.0.0.1.0,b0.0.3.3.4,6,2,0,3.2272419518371722e-06,2.6954005695805025e-06,-1.77479756175258e-06,-0.5822954110072245,True
b0.0.0.1.0,b0.0.3.4.0,6,2,0,5.66726260843073e-06,5.4987803774199725e-06,-1.371597548050499e-06,-0.2444484139281581,True
b0.0.0.1.0,b0.0.3.4.1,6,2,0,5.045838154761822e-06,4.798916840760848e-06,-1.5591279099266057e-06,-0.31413387811706256,True
b0.0.0.1.0,b0.0.3.4.2,6,3,1,8.490940899845131e-07,8.023323584347634e-07,-2.7789127416156627e-07,-0.3334233081575905,True
b0.0.0.1.0,b0.0.3.4.3,6,3,1,7.958280672280309e-07,7.413097334689336e-07,-2.8948608196616634e-07,-0.37229541100722446,True
b0.0.0.1.0,b0.0.3.4.4,6,3,1,6.060626478224396e-07,5.211493394570665e-07,-3.0937889241027686e-07,-0.5357352949661544,True
b0.0.0.1.0,b0.0.4.0.0,6,2,0,5.887223795445509e-06,5.743261872518121e-06,-1.2939656414833687e-06,-0.22160141684909168,True
b0.0.0.1.0,b0.0.4.0.1,6,2,0,5.241680244089883e-06,5.020874965237705e-06,-1.505332642551624e-06,-0.29128688103799616,True
b0.0.0.1.0,b0.0.4.0.2,6,3,1,8.820496378079698e-07,8.398502689260008e-07,-2.6956091953785685e-07,-0.31057631107852407,True
b0.0.0.1.0,b0.0.4.0.3,6,3,1,8.267162223078301e-07,7.767509055252985e-07,-2.830507781168571e-07,-0.349448413928158,True
b0.0.0.1.0,b0.0.4.0.4,6,3,1,6.295855139098569e-07,5.485772922933773e-07,-3.089350638972616e-07,-0.5128882978870879,True
b0.0.0.1.0,b0.0.4.1.0,6,3,1,9.108674463217909e-07,8.724972422809726e-07,-2.6158758950087487e-07,-0.291286881037996,True
b0.0.0.1.0,b0.0.4.1.1,6,3,1,8.10989366849478e-07,7.58724223766328e-07,-2.86428534565082e-07,-0.36097234522690047,True
b0.0.0.1.0,b0.0.4.1.2,6,4,2,1.364701477359767e-07,1.2672174472031148e-07,-5.0652745612844224e-08,-0.3802617752674284,True
b0.0.0.1.0,b0.0.4.1.3,6,4,2,1.2790899758709556e-07,1.1683742090353043e-07,-5.205505489716524e-08,-0.4191338781170623,True
b0.0.0.1.0,b0.0.4.1.4,6,4,2,9.740906227140752e-08,8.134137878798823e-08,-5.3592028413412075e-08,-0.5825737620759922,True
b0.0.0.1.0,b0.0.4.2.0,6,3,1,8.820496378079698e-07,8.398502689260008e-07,-2.695609195378569e-07,-0.3105763110785242,True
b0.0.0.1.0,b0.0.4.2.1,6,3,1,7.85331477356349e-07,7.292332912756196e-07,-2.914864254507111e-07,-0.38026177526742855,True
b0.0.0.1.0,b0.0.4.2.2,6,4,2,1.321525375269509e-07,1.21743631467163e-07,-5.1407989379081614e-08,-0.39955120530795646,True
b0.0.0.1.0,b0.0.4.2.3,6,4,2,1.2386224301864048e-07,1.121476138735014e-07,-5.2581060735675424e-08,-0.4384233081575905,True
b0.0.0.1.0,b0.0.4.2.4,6,4,2,9.432725743209328e-08,7.775227413937424e-08,-5.3406135984697416e-08,-0.6018631921165204,True
b0.0.0.1.0,b0.0.4.3.0,6,2,0,3.993652461469343e-06,3.5883098869728356e-06,-1.7530807562839596e-06,-0.4544484139281579,True
b0.0.0.1.0,b0.0.4.3.1,6,2,0,3.5557420503089057e-06,3.078411160789651e-06,-1.7795185454107228e-06,-0.5241338781170624,True
b0.0.0.1.0,b0.0.4.3.2,6,3,1,5.983464922626359e-07,5.121508584798337e-07,-3.0938652679354027e-07,-0.5434233081575903,True
b0.0.0.1.0,b0.0.4.3.3,6,3,1,5.60810560439457e-07,4.6839038615457996e-07,-3.0841357113198063e-07,-0.5822954110072243,True
b0.0.0.1.0,b0.0.4.3.4,6,3,1,4.270851295438603e-07,3.137321212736331e-07,-2.897824424609647e-07,-0.7457352949661541,True
b0.0.0.1.0,b0.0.4.4.0,6,3,1,7.499913614790642e-07,6.884624613037887e-07,-2.975003893589879e-07,-0.40788829788708786,True
b0.0.0.1.0,b0.0.4.4.1,6,3,1,6.677536032763293e-07,5.930404536199418e-07,-3.0691675591074357e-07,-0.47757376207599234,True
b0.0.0.1.0,b0.0.4.4.2,6,4,2,1.1236698853940108e-07,9.8779809123586e-08,-5.356201473919561e-08,-0.49686319211652025,True
b0.0.0.1.0,b0.0.4.4.3,6,4,2,1.0531789629012364e-07,9.056217584404911e-08,-5.3761990154464775e-08,-0.5357352949661542,True
b0.0.0.1.0,b0.0.4.4.4,6,4,2,8.020481523227332e-08,6.138662341861332e-08,-5.161874515817348e-08,-0.6991751789250841,True
b0.0.0.1.0,b0.1.0.0.0,8,1,1,4.9141570793401635e-06,4.9141570793401635e-06,-3.273486201664897e-22,-6.661338147750939e-17,True
b0.0.0.1.0,b0.1.0.0.1,8,1,1,4.375311857357809e-06,4.364692758630314e-06,-3.046489322087742e-07,-0.0696854641889044,True
b0.0.0.1.0,b0.1.0.0.2,8,2,0,2.0013636012878396e-06,1.9934468967930766e-06,-1.7783625678101465e-07,-0.08897489422943239,True
b0.0.0.1.0,b0.1.0.0.3,8,2,0,1.8758125223348143e-06,1.860503449908555e-06,-2.3916423609407714e-07,-0.12784699707906638,True
b0.0.0.1.0,b0.1.0.0.4,8,2,0,1.428524515432777e-06,1.3683480568758176e-06,-4.102510041872225e-07,-0.29128688103799616,True
b0.0.0.1.0,b0.1.0.1.0,8,0,0,2.5178181322710852e-05,2.5117072628756836e-05,-1.7531335605309005e-06,-0.0696854641889044,True
b0.0.0.1.0,b0.1.0.1.1,8,0,0,2.2417353273280694e-05,2.2199985265456727e-05,-3.114222534208629e-06,-0.1393709283778088,True
b0.0.0.1.0,b0.1.0.1.2,8,1,1,3.772305332360803e-06,3.7249245238255702e-06,-5.960073928741121e-07,-0.15866035841833678,True
b0.0.0.1.0,b0.1.0.1.3,8,1,1,3.535658176235156e-06,3.466903123585028e-06,-6.938742471477709e-07,-0.19753246126797072,True
b0.0.0.1.0,b0.1.0.1.4,8,1,1,2.69257952103635e-06,2.519053135016736e-06,-9.509762247641594e-07,-0.36097234522690064,True
b0.0.0.1.0,b0.1.0.2.0,8,2,0,2.0013636012878396e-06,1.9934468967930766e-06,-1.7783625678101465e-07,-0.08897489422943239,True
b0.0.0.1.0,b0.1.0.2.1,8,2,0,1.7819108657338202e-06,1.7595297565399503e-06,-2.815339575801039e-07,-0.15866035841833678,True
b0.0.0.1.0,b0.1.0.2.2,8,3,1,2.9985305484796975e-07,2.951179772972063e-07,-5.3077622193021874e-08,-0.1779497884588647,True
b0.0.0.1.0,b0.1.0.2.3,8,3,1,2.810424426537146e-07,2.744621365877936e-07,-6.045982262982418e-08,-0.21682189130849872,True
b0.0.0.1.0,b0.1.0.2.4,8,3,1,2.1402779564997604e-07,1.9873925641143918e-07,-7.943931817315741e-08,-0.38026177526742855,True
b0.0.0.1.0,b0.1.0.3.0,8,1,1,3.3335636962088196e-06,3.2436021413882517e-06,-7.692152267492862e-07,-0.23284699707906642,True
b0.0.0.1.0,b0.1.0.3.1,8,1,1,2.9680330790806524e-06,2.8332399547139943e-06,-8.842916473252609e-07,-0.30253246126797073,True
b0.0.0.1.0,b0.1.0.3.2,8,2,0,1.3576434241826693e-06,1.2879430112656408e-06,-4.294164260463691e-07,-0.32182189130849864,True
b0.0.0.1.0,b0.1.0.3.3,8,2,0,1.2724746939080052e-06,1.1905936476234474e-06,-4.4908642027450113e-07,-0.36069399415813275,True
b0.0.0.1.0,b0.1.0.3.4,8,2,0,9.690527565371228e-07,8.3896491334592e-07,-4.849753799180627e-07,-0.5241338781170625,True
b0.0.0.1.0,b0.1.0.4.0,8,2,0,1.7017244243472977e-06,1.6722824127268546e-06,-3.1517859778955767e-07,-0.1862868810379962,True
b0.0.0.1.0,b0.1.0.4.1,8,2,0,1.5151276061370549e-06,1.4657610649493617e-06,-3.836093890367067e-07,-0.2559723452269006,True
b0.0.0.1.0,b0.1.0.4.2,8,3,1,2.5495980181791685e-07,2.453616056126785e-07,-6.929778520414535e-08,-0.2752617752674285,True
b0.0.0.1.0,b0.1.0.4.3,8,3,1,2.3896546766129937e-07,2.2727153982096608e-07,-7.383862080233174e-08,-0.31413387811706245,True
b0.0.0.1.0,b0.1.0.4.4,8,3,1,1.819840868058209e-07,1.6162237816674708e-07,-8.364457380053741e-08,-0.47757376207599234,True
b0.0.0.1.0,b0.1.1.0.0,8,1,1,4.375311857357809e-06,4.364692758630314e-06,-3.046489322087745e-07,-0.06968546418890446,True
b0.0.0.1.0,b0.1.1.0.1,8,1,1,3.89555188001973e-06,3.857778984120193e-06,-5.411707305516725e-07,-0.13937092837780887,True
b0.0.0.1.0,b0.1.1.0.2,8,2,0,1.7819108657338202e-06,1.7595297565399503e-06,-2.815339575801039e-07,-0.15866035841833678,True
b0.0.0.1.0,b0.1.1.0.3,8,2,0,1.6701266643787837e-06,1.6376490771749157e-06,-3.277629861609595e-07,-0.19753246126797078,True
b0.0.0.1.0,b0.1.1.0.4,8,2,0,1.271884506332993e-06,1.1899164455593014e-06,-4.492093610305103e-07,-0.36097234522690064,True
b0.0.0.1.0,b0.1.1.1.0,8,0,0,2.2417353273280694e-05,2.2199985265456727e-05,-3.114222534208629e-06,-0.1393709283778088,True
b0.0.0.1.0,b0.1.1.1.1,8,0,0,1.9959254456785446e-05,1.9524685273799706e-05,-4.142282393775025e-06,-0.20905639256671318,True
b0.0.0.1.0,b0.1.1.1.2,8,1,1,3.3586659896652066e-06,3.271482335667818e-06,-7.602897852445474e-07,-0.22834582260724112,True
b0.0.0.1.0,b0.1.1.1.3,8,1,1,3.1479675745576506e-06,3.0362437889158957e-06,-8.312180849428294e-07,-0.26721792545687517,True
b0.0.0.1.0,b0.1.1.1.4,8,1,1,2.397333848931626e-06,2.1784364872234846e-06,-1.00081169775674e-06,-0.43065780941580495,True
b0.0.0.1.0,b0.1.1.2.0,8,2,0,1.78191086573382e-06,1.75952975653995e-06,-2.8153395758010387e-07,-0.15866035841833678,True
b0.0.0.1.0,b0.1.1.2.1,8,2,0,1.586521475346642e-06,1.5453388332525302e-06,-3.5913546494017315e-07,-0.22834582260724112,True
b0.0.0.1.0,b0.1.1.2.2,8,3,1,2.6697368544789015e-07,2.588295890810722e-07,-6.54384637484124e-08,-0.24763525264776917,True
b0.0.0.1.0,b0.1.1.2.3,8,3,1,2.5022568711391445e-07,2.400256769642407e-07,-7.071470066039013e-08,-0.2865073554974031,True
b0.0.0.1.0,b0.1.1.2.4,8,3,1,1.9055930386279638e-07,1.7159294589967796e-07,-8.287767616278679e-08,-0.44994723945633286,True
b0.0.0.1.0,b0.1.1.3.0,8,1,1,2.9680330790806524e-06,2.8332399547139943e-06,-8.842916473252609e-07,-0.30253246126797073,True
b0.0.0.1.0,b0.1.1.3.1,8,1,1,2.6425834816162326e-06,2.4616273375835475e-06,-9.61061032490812e-07,-0.3722179254568751,True
b0.0.0.1.0,b0.1.1.3.2,8,2,0,1.2087756406614263e-06,1.1173135474678339e-06,-4.612472071474107e-07,-0.391507355497403,True
b0.0.0.1.0,b0.1.1.3.3,8,2,0,1.1329457985480192e-06,1.0296296378313189e-06,-4.7268275973104425e-07,-0.43037945834703706,True
b0.0.0.1.0,b0.1.1.3.4,8,2,0,8.627945642819064e-07,7.150924957527215e-07,-4.827599638252417e-07,-0.5938193423059668,True
b0.0.0.1.0,b0.1.1.4.0,8,2,0,1.5151276061370549e-06,1.4657610649493617e-06,-3.836093890367067e-07,-0.2559723452269006,True
b0.0.0.1.0,b0.1.1.4.1,8,2,0,1.3489914289495448e-06,1.2780890830121312e-06,-4.3158564765819574e-07,-0.3256578094158051,True
b0.0.0.1.0,b0.1.1.4.2,8,3,1,2.270030497668409e-07,2.1363104802047763e-07,-7.676040597286612e-08,-0.344947239456333,True
b0.0.0.1.0,b0.1.1.4.3,8,3,1,2.1276252005723954e-07,1.972821730082561e-07,-7.967204123309358e-08,-0.3838193423059669,True
b0.0.0.1.0,b0.1.1.4.4,8,3,1,1.6202923919535226e-07,1.383654984050526e-07,-8.43117026595126e-08,-0.5472592262648968,True
b0.0.0.1.0,b0.1.2.0.0,8,2,0,2.0013636012878396e-06,1.9934468967930766e-06,-1.7783625678101465e-07,-0.08897489422943239,True
b0.0.0.1.0,b0.1.2.0.1,8,2,0,1.7819108657338202e-06,1.7595297565399503e-06,-2.815339575801039e-07,-0.15866035841833678,True
b0.0.0.1.0,b0.1.2.0.2,8,3,1,2.9985305484796975e-07,2.951179772972063e-07,-5.3077622193021874e-08,-0.1779497884588647,True
b0.0.0.1.0,b0.1.2.0.3,8,3,1,2.810424426537146e-07,2.744621365877936e-07,-6.045982262982418e-08,-0.21682189130849872,True
b0.0.0.1.0,b0.1.2.0.4,8,3,1,2.1402779564997604e-07,1.9873925641143918e-07,-7.943931817315741e-08,-0.38026177526742855,True
b0.0.0.1.0,b0.1.2.1.0,8,3,1,3.096496780157629e-07,3.057604244123491e-07,-4.892326602390502e-08,-0.15866035841833673,True
b0.0.0.1.0,b0.1.2.1.1,8,3,1,2.756960931398044e-07,2.685396230214023e-07,-6.240838597556303e-08,-0.22834582260724112,True
b0.0.0.1.0,b0.1.2.1.2,8,4,2,4.63930701177786e-08,4.497783837627621e-08,-1.1371499898900618e-08,-0.24763525264776903,True
b0.0.0.1.0,b0.1.2.1.3,8,4,2,4.348270440238216e-08,4.1710208415438785e-08,-1.2288372393673792e-08,-0.2865073554974031,True
b0.0.0.1.0,b0.1.2.1.4,8,4,2,3.311424169340977e-08,2.9818382877265934e-08,-1.4401980610816416e-08,-0.44994723945633286,True
b0.0.0.1.0,b0.1.2.2.0,8,3,1,2.9985305484796975e-07,2.951179772972063e-07,-5.30776221930219e-08,-0.17794978845886478,True
b0.0.0.1.0,b0.1.2.2.1,8,3,1,2.6697368544789015e-07,2.588295890810722e-07,-6.54384637484124e-08,-0.24763525264776917,True
b0.0.0.1.0,b0.1.2.2.2,8,4,2,4.4925297154301655e-08,4.3334340598033986e-08,-1.1849778450919985e-08,-0.2669246826882971,True
b0.0.0.1.0,b0.1.2.2.3,8,4,2,4.2107008900044223e-08,4.0153554460002306e-08,-1.267644519319325e-08,-0.30579678553793105,True
b0.0.0.1.0,b0.1.2.2.4,8,4,2,3.206658115832908e-08,2.8600624019895532e-08,-1.450068732358161e-08,-0.46923666949686094,True
b0.0.0.1.0,b0.1.2.3.0,8,2,0,1.3576434241826693e-06,1.2879430112656408e-06,-4.294164260463691e-07,-0.32182189130849864,True
b0.0.0.1.0,b0.1.2.3.1,8,2,0,1.2087756406614263e-06,1.1173135474678339e-06,-4.612472071474107e-07,-0.391507355497403,True
b0.0.0.1.0,b0.1.2.3.2,8,3,1,2.034080803075835e-07,1.8648512311208402e-07,-8.12289726162236e-08,-0.41079678553793103,True
b0.0.0.1.0,b0.1.2.3.3,8,3,1,1.9064772834857539e-07,1.7169564264438032e-07,-8.286834511081689e-08,-0.44966888838756497,True
b0.0.0.1.0,b0.1.2.3.4,8,3,1,1.4518772559345217e-07,1.187436899373657e-07,-8.354287380176913e-08,-0.6131087723464949,True
b0.0.0.1.0,b0.1.2.4.0,8,3,1,2.5495980181791685e-07,2.4536160561267843e-07,-6.929778520414537e-08,-0.2752617752674286,True
b0.0.0.1.0,b0.1.2.4.1,8,3,1,2.270030497668409e-07,2.1363104802047763e-07,-7.676040597286612e-08,-0.344947239456333,True
b0.0.0.1.0,b0.1.2.4.2,8,4,2,3.819919348455265e-08,3.5693172039652666e-08,-1.360793344406295e-08,-0.3642366694968609,True
b0.0.0.1.0,b0.1.2.4.3,8,4,2,3.580285233293239e-08,3.2933108079661294e-08,-1.4044736643565452e-08,-0.40310877234649495,True
b0.0.0.1.0,b0.1.2.4.4,8,4,2,2.726565244182999e-08,2.30056236302308e-08,-1.4634106889825424e-08,-0.5665486563054247,True
b0.0.0.1.0,b0.1.3.0.0,8,1,1,3.971095140945065e-06,3.938685834364349e-06,-5.063106917843188e-07,-0.12784699707906633,True
b0.0.0.1.0,b0.1.3.0.1,8,1,1,3.5356581762351556e-06,3.4669031235850277e-06,-6.938742471477708e-07,-0.19753246126797072,True
b0.0.0.1.0,b0.1.3.0.2,8,2,0,1.617287592566252e-06,1.5794205456703662e-06,-3.479222570964176e-07,-0.21682189130849863,True
b0.0.0.1.0,b0.1.3.0.3,8,2,0,1.5158306648528798e-06,1.4665479871232865e-06,-3.833791934533747e-07,-0.2556939941581326,True
b0.0.0.1.0,b0.1.3.0.4,8,2,0,1.154380429922624e-06,1.0544593008934285e-06,-4.697975731607008e-07,-0.4191338781170625,True
b0.0.0.1.0,b0.1.3.1.0,8,0,0,2.0346308002404368e-05,1.9950649992435025e-05,-3.992970599448024e-06,-0.19753246126797072,True
b0.0.0.1.0,b0.1.3.1.1,8,0,0,1.8115302628528725e-05,1.747237663270119e-05,-4.783329815956364e-06,-0.26721792545687517,True
b0.0.0.1.0,b0.1.3.1.2,8,1,1,3.0483729220781377e-06,2.924111360030623e-06,-8.614814137281561e-07,-0.2865073554974031,True
b0.0.0.1.0,b0.1.3.1.3,8,1,1,2.8571400500643664e-06,2.707224465376568e-06,-9.133372650605941e-07,-0.325379458347037,True
b0.0.0.1.0,b0.1.3.1.4,8,1,1,2.175854226872078e-06,1.921035350774402e-06,-1.0217459555448006e-06,-0.4888193423059669,True
b0.0.0.1.0,b0.1.3.2.0,8,2,0,1.617287592566252e-06,1.5794205456703662e-06,-3.4792225709641775e-07,-0.21682189130849872,True
b0.0.0.1.0,b0.1.3.2.1,8,2,0,1.4399494086711036e-06,1.3812524029685055e-06,-4.0693500565322493e-07,-0.2865073554974031,True
b0.0.0.1.0,b0.1.3.2.2,8,3,1,2.4230910609479155e-07,2.3106775194667106e-07,-7.294790543098984e-08,-0.30579678553793105,True
